id;meta_id;nombre;precio;categoria;genero;tallas;descripcion;disponible;imagen_meta_url;imagen_local_path
021;25023273517345942;CAMISETA ALGODÓN MANGA CORTA;7.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/622565626_2136188210475443_811181746237752931_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=7-oKbiaUGr8Q7kNvwEOUh3K&_nc_oc=AdpxFdydYsd4R6bjd0IuwW96pILPUyT0HFDTeX29-YIIF-y5sTFZR9TGJbFdxUp0srk&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGF09Z0EK_zPS17FJlzmgv5ioYcUdDr0eXejze-y2QxE-PXyS2YPYWUIRmaTn3sciw99L9EK39vqQ&oh=00_Af0KaKy5-CiU76F7neldevm00HxywTOE1lNpRSX2V2_d_g&oe=69EAA6CF;images/021.jpg
022;25525829207073436;CAMISETA DE ALGODÓN LOGO;6.99;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/619664481_1937114923537492_9024208076079580380_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=vmsznYeZ2vQQ7kNvwHEUXrN&_nc_oc=AdqlD34YQNiR8nxPJR8-wDkWPoLwYAStlBYy5URhSoI0cs3qaXRZC6yGyt9T_qQEiB0&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQEOO1EST6KaFAlH5j86rPqe1IQeI4DYQElnrVGY8kxAZBn-HMo3QMEcXvnBypATRNZwzJ9kv60RXA&oh=00_Af1G79LWnxVqpLwTN0gSxRNQipyJJt3UGDUGiOm8ygzOYA&oe=69EA94ED;images/022.jpg
023;25534260112943373;CAMISETA DE ALGODÓN LOGO;6.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/621659429_744824762026864_5074249656983149589_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=m6OAiwdQdCMQ7kNvwGHQrnR&_nc_oc=Ado6jlQsF81aC9feqYJaGHQcrhsT1hqVfFLhr1EQwzABDD9-oPbNQ6FSMmZ2dlbRpAQ&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQE0Hn1NAxq_hdNO88Xag-NyTx_HUMvNToZBee5lBFi6dUGI5lul5GJ-QlmdjQJ5BbVOCUpNP6mgng&oh=00_Af3qlritmSrw-lH2KXjlLxRfXqrdrFgRavKMdOPmjhOeXw&oe=69EA8578;images/023.jpg
024;25555063860781931;VESTIDO HALTER ESTAMPADO PALMERAS;9.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/619498864_2291849527957341_5073396124678359536_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=UXtaFHb7VjQQ7kNvwHBaoq4&_nc_oc=Ado3MvVKGb8ZVXIP-vcu24b_Q41iFesFcKi-6iGwRoE8uU_bxspzG4PqjzwN-cFfw_o&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGkKAWHzpjYWV73WBzro0PHEDSgKcFmK7Ay0JevUFsRfcTt0I8kMkqTU6VARSaUt5fTYYZOA3lnWQ&oh=00_Af1-AVdCDsMV00aAuFNyc4o8zEDAHJVsqzhcZW1tpQFZZg&oe=69EAA51B;images/024.jpg
025;25664951696494528;CAMISETA DE RAYAS LOGO;6.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620428043_3751995771775385_3811471980948476052_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=MDiBrjyGL7MQ7kNvwFlkmtf&_nc_oc=AdpNoicz79pJCBkH5J1-YhD5TiaMQu4IuD_XpGNzUS079E7xgoTLdljnVMhPjecc27I&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQHyRvWuVZuJNVoeNdYUiYGMQV9ZQZd1Ft0wY9u77MkepZmrzwOUJHcNCvAmlmScLLIECqFvrW-CDg&oh=00_Af1OQYUejncm3gJqhejMU4K4H6sUBq5bFOxDjH0xvYyv8Q&oe=69EA81DB;images/025.jpg
026;25665412729784110;TOP ENTALLADO TIRANTE ANCHOS;7.99;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620639275_903403818717655_5426964422114761060_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=-zdiGqAuBU0Q7kNvwEIhFY-&_nc_oc=Ado5UXp7iCupINlybxaOtIArZjpabJOrupIeFhFxCOf9LtLvnPyPh8Ov6XD1FwLJVdQ&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQHtvxvWx82TZ2kosERVyoS4uhHfw_L23lYSsNsZfmbEJphrcjdT9lvqpMKNxKdLkHQwwUQ2DENbDA&oh=00_Af3lp_lA4UDep5g3jFhshrolMQTM-lvTGEP-ko7Hru7dFQ&oe=69EA842C;images/026.jpg
027;25757383887204557;CAMISETA ALGODÓN ESTAMPADA;7.99;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/619559470_759207420068897_5223808549945333175_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=69VyF8eZ-5QQ7kNvwE8AsW5&_nc_oc=AdoxrxaxL_zkM1MTTj3QRwfUZBvL_OyLvDzcEYtMKSwv2W4bEuoalzSgaFYExrb-ECU&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQG420sTcbyBiQ-09ggJ0EI5BU9FOVeYEq-Hf0eCH89VpgQKQsUnyh10hKacQY0Qch3b8e1k23bVNQ&oh=00_Af0S1BsdPAVLZcjPzTCkBhqH1VBdtXmCF3MRo1JSVUzT-Q&oe=69EA9546;images/027.jpg
028;25905486475806885;TARJETERO ESTAMPADO LOGO;5.99;sin_categoria;unisex;XS,S,M,L;Talla unica;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620150789_1392195121889950_7210444692505848339_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=Bm2n5ibo2pEQ7kNvwGUPq4E&_nc_oc=AdoDOdP6AJHkudm0NY5_f5l6AkqfpClWDEOr6_sy-qh52BpGBuqZ6dVClxHDdD4x-Zo&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQH3mRNYVZsQLxSxhGYDsRcFfJDzvAYLZoixH5mgXfcrG2b2Frs4oxG7eJpKboCFGTWb8qJ3TtlMhw&oh=00_Af0OuL5GlkNZJrYnLG8s2_nkhnQXm0Iyqpha1kC4CfKYYQ&oe=69EA8883;images/028.jpg
029;26155621380697173;CAMISETA ALGODÓN ESTAMPADA;7.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/621174626_25135415146132218_2428638759884883160_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=vLU9XE7ZfBIQ7kNvwH7u8ua&_nc_oc=AdpPRQd6NyDK3RhAF7bR0FlZPBARylZ12SRpRBcWKrsD82VexVOlLX01a_chRk4pasI&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQEakp4jkcnOuoF_CM5AP1if6GpzpdOQ9MluACLDr-kd-G38qpm-hZm0uLwb_7akQMt3s41Qeh2gfA&oh=00_Af2aGLlAAkhKR_MtToNkJSyPJmUp4HulssOR_ZAzAI_TFw&oe=69EA7E66;images/029.jpg
030;26596835939903079;TOP ENTALLADOO CREMALLERA;9.99;sin_categoria;unisex;XS,S,M,L;pendiente;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620155196_1952223592318671_155995115569742369_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=tJfCrbuNKv4Q7kNvwFnIzKV&_nc_oc=AdrJpQA1Y6d9Ai2DcP9GYqU8HOanSqMJ7GnO15xQiuXmk0WN2JZC18EJkTN-QFseVi4&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQFXwLYEGxpYY9f69aCDByCBOu-OcMOt_vRz-29NWC6W5MBBwl9-a48-o8HCGUN8m5EnAx-a3jOCYQ&oh=00_Af2c9AguPNhIDHb4okfy_TuuR12vPMLy9GyDyp05b1-mCw&oe=69EA780F;images/030.jpg
031;26799701199629971;CAMISETA DE ALGODÓN LOGO;6.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/621135104_898619515899378_1707118795711240340_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=xfF0st4saekQ7kNvwFtZkwM&_nc_oc=AdrWEDB7-UZIA-CXoKck18gDP9yGWT0_-WTwLVHeugXqijDk2OM4Gah-Ao2PuPfONiM&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQEmzWJ317PyYrkXTKWPvwiLLVgjOAZJvShvaJ_-yrCFunlUIYaBG6knBfMqzjtVJc_KrVpp8K_nZA&oh=00_Af2xJ6hdHtmOpdTXsJx7cnTScGaUUR8hnAQIm3pgYLwopQ&oe=69EA8ABF;images/031.jpg
032;26811447431779090;TOP ENTALLADO TIRANTES ANCHOS;7.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620639275_903403818717655_5426964422114761060_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=-zdiGqAuBU0Q7kNvwEIhFY-&_nc_oc=Ado5UXp7iCupINlybxaOtIArZjpabJOrupIeFhFxCOf9LtLvnPyPh8Ov6XD1FwLJVdQ&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQHpOHuGNRSdZUwblvknMY4Sg05DEwsqRdg7AFnm112-SdNvAZYRGA5_o2bRA-i_ZwNu2gYuh-DkMg&oh=00_Af35_E87yDKxNqGdMTBzirq4WFQQNRX73sU-kWbUIfLNwQ&oe=69EA842C;images/032.jpg
033;33611164505165989;TOP ABERTURA ESPALDA;5.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/621900387_2457322241404319_1223866345080415314_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=Wo5OVKxnRc0Q7kNvwF3cTcR&_nc_oc=Adruy3b7IQCCKqIsiv-pW4OCF3M_OiohOLpSjp3fH59OBsMcW8Ppc6FI5kbyzoVlHfg&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQFU-cqtBT2McGABFlT7z0Y9pefmxD6di7CaocuFBRNm_VH7ti2tSXg_xwhVO2Bn4i7gAavl4Xog4Q&oh=00_Af2O9E9cv0m_w2XZxXXAC-4uu--egeva29Zz4pO1fteELQ&oe=69EA9575;images/033.jpg
034;33720476790931350;TOP ASIMÉTRICO RIBETE CONTRASTE;7.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620655706_1410621523903188_1233969076788438680_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=v-cFX5ZqzygQ7kNvwGLMzPF&_nc_oc=AdpXwVgSumNL9vfF23sSIxi03jkKhHewCI2WvV3JEK-ys3pjGZ24n2L1Ayxz2mpcaTE&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGPrvmmR8bL8cO7Qsbnr0fJnTLSd36G1hjBbRy4VHWvzmzk-DFAvvCUN0OpZBpTzfTlxe63YnGLXA&oh=00_Af2iJm6Pzw8xiOfcNfX59Oj0_cSfghesEcMjkHHV73ogQw&oe=69EA924A;images/034.jpg
035;33971599565771971;CAMISETA HOMBRERAS MANGA CORTA;7.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620631580_2035673577272911_4465821698463457679_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=ufVxPvF1A84Q7kNvwFcqGvd&_nc_oc=Adpec5Cwtik8CCpdbC7wrSBW7EXZiLELnvisLow1F7Nd9QSl6g38uWgIB4Zptkh9i3M&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQFfhdFwGt08judXaCdHPdNbG0QD5l8G_Qodx9Xh1UnPPZlGph2o3fN2nSKQBAe3NtjsekpS4otdPw&oh=00_Af3FjE-p5aEXD3AGdtxqipyDy0UKF58TaP4rmrdkTaq4PA&oe=69EA737E;images/035.jpg
036;34097045156553516;CAMISETA DE ALGODÓN LOGO;6.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/619664481_1937114923537492_9024208076079580380_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=vmsznYeZ2vQQ7kNvwHEUXrN&_nc_oc=AdqlD34YQNiR8nxPJR8-wDkWPoLwYAStlBYy5URhSoI0cs3qaXRZC6yGyt9T_qQEiB0&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQFqwEv69shwEaoi3GqwdyDyFzqVpwNprPWrS4qyAYM3LbqBtAhDpaBRWEQC0VWvhJBTsXa9O2Uf4Q&oh=00_Af3N6bOEU9kCtBPELI-1qbq9UbQTsy6pPPtERoYTZbv8jQ&oe=69EA94ED;images/036.jpg
037;25435934449439316;VESTIDO CORTO HALTER;5.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620587090_25755809530746569_4047421754585401434_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=2fe0F4iLleMQ7kNvwFy35FT&_nc_oc=AdoYai8s24rW_8F5p3u2tOQ2XyHY6_Mvwbj8rwYeKzlNKyPzoRC0yRdKhCO_6xVsexE&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQEAHBdW0goqouZGefsU6m1wGgbU8i4dV5Gq2Nh52e5rgANDvo6iyXdzMtaMQhcrwskWlUhtjuaFBA&oh=00_Af2e7CHWbDHmuGofBo4hGmf4KJJKLpJfuPnI1HPtWCh8Kg&oe=69EA90FE;images/037.jpg
038;25474787365527035;VESTIDO TERCIOPELO CUELLO ESCOTADO;6.99;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/621206247_873028078972177_7865843796815316266_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=T-aksES5mWYQ7kNvwHZMuEs&_nc_oc=AdqUan0iCeKDR05jIqqeVBqllweD_jCy62qA6lKl1OUd8DvyDKmU1gbEtwMy3tbGmMM&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQHY-deARin6OcRO3yl4kHdrRJwQzC72nv8sX6EI4oKA1_c8fajtMb9KyL9K9Yp3V5kcFBI4TFkyKA&oh=00_Af0nw5aRCmYmm_zIjvkrlYq6XMab-iQbZTl-2-KMDvn0nQ&oe=69EA96CD;images/038.jpg
039;25481784458160372;CHALECO TERCIOPELO CROP;4.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/619645569_1197079718809630_2386288194561547573_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=O07zCp-AvpYQ7kNvwG6dI3P&_nc_oc=AdpE9LQboV-UET-ea-zcfdpw4jhhwRgEBrVZrH6u0FeVTG3EWtb0oPDPCxxgPqgdEWU&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQFEUXEytis-LFNd15ZcB2Pai9AaPRysX3pthTefVImLncFivgv4nExM4dZHloeSZcY4Wl04kzORzA&oh=00_Af3-if4AZoYQZY_mE9yCsnBMpbju1GHpYG2Aqyk1JzgLSg&oe=69EA7913;images/039.jpg
040;25561087733561037;CAMISETA ALGODÓN ESTAMPADO;5.99;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620164022_1994625881449542_3948651951388513891_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=VMfybIEKOkcQ7kNvwH_ozA2&_nc_oc=AdpfR3rLIJlEVNfcDoDfcZmTcAlHNYgm1KuL9-3f5WTcNNfy_wQhS3c4M0ZxvTMnrQw&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGhP6sCDqtx-DrbbAbNO7h0ktl5IuDPiulgAIY2LbtwMQZ6hF-EEbEcrCRgot9mhcddI72WcrMsJA&oh=00_Af0qfpqidJWmCgXhuYw8cSMxfyJN_hviUGrWas-oMhT7iQ&oe=69EA7D36;images/040.jpg
041;25564059546596405;VESTIDO TIRANTES PUNTO;3.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620176171_25773212122298944_9041416436957418578_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=mDD-oxXRZo4Q7kNvwGM9r6L&_nc_oc=AdoG8jzpUAT2YWH2xth_C5C2ZlpwmwOVTCmd04RWOBQN9l_L5x-0yG3hWqVtifeedAI&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGq5v0xM2rEc1HeYPoPoJN5jFmn1FSldsr4mnKZpr7QIS6099igGf5JVnc6QtFXZzih6JYa34h8IQ&oh=00_Af3mznCPnC-IlxWx9JB-AQKcYbf0D2tbyOKkxFy13ATKWA&oe=69EA99A0;images/041.jpg
042;25605151559140140;CAMISETA ALGODÓN LOGO;4.49;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/621738191_1923752508566732_9095635975171467498_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=kD4sIbf-hYsQ7kNvwHLrIy8&_nc_oc=AdpS5cNs2Z55AGYDbiz5ZHLw6UnRKrSWZR1Qw7ZPNO3y9PwXwK-qaV2PPMuUWQy0224&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQFz55ecfxDuZxQcfg4xSzkFJIYlChAGWf66FGR9locezf6wogNhh_wpi2hTU_OpyrMCiSLiWpBvlg&oh=00_Af1VZwYlDy-CmrWIkrQzfLbO7t1Y-WWX6rQkKNZr7ZEDpg&oe=69EAA0A1;images/042.jpg
043;25609021748793371;BLUSA LENTEJUELAS HOMBROS DESCUBIERTOS;6.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/619494854_1259733139306803_5329248183648440657_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=tNvfQlsnhbUQ7kNvwEZZXYA&_nc_oc=Adpnq7clzF5w9W6BGI93BGPAbWUtx6L5lK7H48pHkQ9BaAXdhdGsCd4TvfA1tgOfM3c&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQH1s3i5EA9K2gMLZo6gtJttuPkvL0yO9oQ3Bkjys-q9PhsDdAUBk5uPgiUC7QDLwVzaIqgMIZY_Bw&oh=00_Af3EjeJ0QsGVhLeNbNdL7JSNzphp4a1gYGoUIkNE4FWtuQ&oe=69EA8C46;images/043.jpg
044;25622553320738963;PASADOR LAZO BORDADO;1.99;sin_categoria;unisex;XS,S,M,L;Talla unica;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/619645569_1156186356586069_8336054898777995357_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=eIcgzhplBLIQ7kNvwE0zzUy&_nc_oc=Adr8G75kpOYhXgV2DF88j3RnkTkYCqZZcRpVQex3aFZX9JCvOgGD83vcoSASvXfhZhM&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGpSX1qw6CBzYx28uarBEsF_G5ctj2T-tJikh0L580uuTQWY1blE6gMehj7DfI3YSmjM3HPZ8FuYA&oh=00_Af355i_IsqPdMgA7CNikZiKma0WWuhNFJs3q67ND3bVqwQ&oe=69EA740F;images/044.jpg
045;25817166254586006;VESTIDO MIDI DETALLE DRAPEADO;4.99;sin_categoria;unisex;XS,S,M,L;S;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/621069488_26072887545641952_4139218591392408389_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=hvOBkqxmJCoQ7kNvwHYERgg&_nc_oc=AdqsCKnRY0A12uI1czzg7fXhIMGXx8lJyfmofa__8OIF44RViZcRdWv7FtuvlbemWz0&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGBYspdSolVcQnrmacqCYeW_-LkLQXFj3_hLC2NKfhgWSL-uzo2xDdCC7XCO9Hj3IlQ1wjJJx6S6g&oh=00_Af1aEOwV2Ckh6x07HPShaxAN7HBY8OgcnWkZB6ge0C2lWQ&oe=69EA80AC;images/045.jpg
046;25908666012101512;TOP SATINADO TIRANTES FINOS;6.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/620055380_1454416106202540_7060514114324755357_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=ckSMS9MyUDAQ7kNvwGix9Bw&_nc_oc=AdpjW3QwmOwptK3prb-bh3fGhK_45jEp1-BC2toWu2e3bpACaag4lah16t1SHqicX7Q&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQFlhOTR9_fHLF6xZgSABNbGeT1gmK9NKehU3R_HLV-2MC56-sTlx-fXgsXSLQu5cli3Gf89vmkU9w&oh=00_Af11CyZB3sN41Gf5SY8bm3FV1iaQnszLmUXKF84vPyICYQ&oe=69EA8772;images/046.jpg
047;25917756987819223;TOP FRUNCIDO PALABRA DE HONOR;6.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/621171559_997931033401604_1954402134760028166_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=_Onf-qy4vjMQ7kNvwE5jnBf&_nc_oc=Adogk4Apx9cSDp-VT372iH2UmBfjdRXzmL-XJ9H2xZ4FB7FETCGKn0iqovjI1rI1qRA&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQH7E-Ieu30oCOY17yryRXe-V1a1F23E4xSfcuM6aeFQqGeg_dh1sX6xE_9TgmnD8wVkPNB_tjbVYg&oh=00_Af1N-Hu3hWZikXIT1hkXFKlHgmEVWjmM0OyaSjM-XeQwEA&oe=69EA9D12;images/047.jpg
048;25931697119797925;CAMISETA CROP RAYAS;3.99;sin_categoria;unisex;XS,S,M,L;M;True;https://scontent.fqsa1-1.fna.fbcdn.net/v/t45.5328-4/619303872_2784989558530763_2885746838618758376_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c7e7b7&_nc_ohc=yLV7U19x6GoQ7kNvwFtjM77&_nc_oc=AdpytZlxyhxjJc4wluHmB2Kje3Y9h54dzH-1ZY32wtvhmFhyb2y8GEi2WgVpaHk1COo&_nc_zt=23&_nc_ht=scontent.fqsa1-1.fna&edm=ANyJclEEAAAA&_nc_gid=EATm5ibRuWfwfRxjlVRHaQ&_nc_tpa=Q5bMBQGfTdut7UgJYr1sa_0kA-y_azItZvZyoCRl4v0qCLfrbBjEWUYYWD7blC9L1Tf0KoBNc6dbDT1ZLQ&oh=00_Af3ptSfbcfOsPDKrshPB2SRnFfUNQFctsbcsBYqWeStBug&oe=69EA7E35;images/048.jpg
